2663,EVRG,NYQ,"Evergy, Inc.",53.470,55.500,0.000,53.240,54.540,4334689,53.470,53.840,42.010,76.570,53.669,54.699,2262736,2530916,NULL,226008401,3489102,1607990400
2664,EVRI,NYQ,Everi Holdings Inc.,13.400,0.000,12.800,12.840,13.400,2076412,13.400,13.480,1.550,14.880,13.389,9.760,1819063,2640666,NULL,84726975,4495067,1607990400
2665,EVSTC,NMS,Eaton Vance Stock NextShares,99.980,0.000,0.000,99.980,99.980,1,99.980,99.980,99.850,100.020,99.980,99.907,47,0,NULL,NULL,NULL,NULL
2666,EVT,NYQ,Eaton Vance Tax-Advantaged Dividend Income Fund,23.450,0.000,0.000,22.920,23.470,158855,23.450,23.450,11.870,26.500,23.706,21.227,171267,128666,NULL,NULL,NULL,NULL
2667,EVTC,NYQ,"EVERTEC, Inc.",35.890,0.000,0.000,34.640,35.890,303219,35.890,36.000,18.210,42.350,38.942,35.670,394624,439866,NULL,66420410,925951,1607990400
2668,EVV,NYQ,Eaton Vance Limited Duration Income Fund,12.470,0.000,0.000,12.450,12.530,442214,12.470,12.530,7.340,13.550,12.400,11.932,348734,401466,NULL,NULL,42255,1607990400
2669,EVX,PCX,VanEck Vectors Environmental Services ETF,121.700,0.000,0.000,118.010,120.640,4084,121.700,120.513,64.010,128.940,122.036,108.371,1584,1732,NULL,NULL,NULL,NULL
2670,EVY,NYQ,Eaton Vance New York Municipal Income Trust,13.960,0.000,0.000,13.750,13.960,6956,13.960,13.865,10.080,14.900,13.883,13.357,10575,8066,NULL,NULL,27787,1607990400
2671,EW,NYQ,Edwards Lifesciences Corporation,83.010,84.600,0.000,81.620,83.500,4292147,83.010,83.380,51.507,92.080,87.427,82.255,2561677,3603766,NULL,618418475,4322918,1607990400
2672,EWA,PCX,iShares MSCI Australia ETF,24.030,24.550,0.000,23.600,24.100,5242301,24.030,24.480,12.730,25.110,24.328,21.767,3783101,3915016,NULL,NULL,NULL,NULL
2673,EWBC,NMS,"East West Bancorp, Inc.",62.170,0.000,59.070,59.830,62.850,806033,62.170,61.860,22.550,63.610,55.644,42.116,1181537,1095983,NULL,140467871,2290880,1607990400
2674,EWC,PCX,iShares MSCI Canada ETF,30.920,0.000,0.000,30.455,31.120,4546095,30.920,31.140,17.590,32.320,31.387,29.086,2545216,3589983,NULL,NULL,NULL,NULL
2675,EWCO,PCX,Invesco S&P 500 Equal Weight Communication Services ETF,32.650,0.000,0.000,32.300,32.950,8231,32.650,32.843,18.100,33.750,31.812,28.605,6729,6650,NULL,NULL,NULL,NULL
2676,EWD,PCX,iShares MSCI Sweden ETF,41.370,0.000,0.000,40.520,41.390,263080,41.370,41.380,21.380,42.330,40.831,37.323,192929,295083,NULL,NULL,NULL,NULL
2677,EWEB,NMS,Global X Emerging Markets Internet & E-commerce ETF,17.500,0.000,0.000,17.240,17.690,9869,17.500,17.746,14.500,18.860,16.463,15.902,18252,18300,NULL,NULL,NULL,NULL
2678,EWG,PCX,iShares MSCI Germany ETF,31.750,0.000,31.720,31.320,31.820,3305826,31.750,31.890,17.500,33.010,32.075,30.167,4596550,3858666,NULL,NULL,NULL,NULL
2679,EWGS,BTS,iShares MSCI Germany Small-Cap ETF,78.970,0.000,0.000,77.700,78.970,1626,78.970,79.024,35.640,80.270,76.350,66.476,4506,6966,NULL,NULL,NULL,NULL
2680,EWH,PCX,iShares MSCI Hong Kong ETF,25.190,0.000,25.080,25.030,25.305,4694256,25.190,25.570,17.920,26.540,25.071,23.143,5454127,5316700,NULL,NULL,NULL,NULL
2681,EWI,PCX,iShares MSCI Italy ETF,28.700,29.120,28.050,28.270,28.740,558786,28.700,28.910,17.840,30.650,29.496,26.755,806767,561466,NULL,NULL,NULL,NULL
2682,EWJ,PCX,iShares MSCI Japan ETF,67.440,0.000,0.000,66.620,67.670,9213132,67.440,68.440,41.610,70.130,67.778,61.561,7164827,7016416,NULL,NULL,NULL,NULL
2683,EWJE,NMS,iShares MSCI Japan Equal Weighted ETF,38.999,0.000,0.000,38.817,39.030,2361,38.999,39.645,25.020,39.663,38.740,35.911,806,683,NULL,NULL,NULL,NULL
2684,EWJV,NMS,iShares MSCI Japan Value ETF,26.190,0.000,0.000,25.890,26.200,3055,26.190,26.620,18.380,27.110,26.131,24.108,9195,2066,NULL,NULL,NULL,NULL
2685,EWK,PCX,iShares MSCI Belgium ETF,19.490,0.000,0.000,19.310,19.530,16447,19.490,19.560,11.940,20.320,19.858,18.268,19381,12233,NULL,NULL,NULL,NULL
2686,EWL,PCX,iShares MSCI Switzerland ETF,44.420,0.000,0.000,43.790,44.490,1643089,44.420,45.230,29.550,45.830,44.829,42.504,1012098,1185033,NULL,NULL,NULL,NULL
2687,EWM,PCX,iShares MSCI Malaysia ETF,27.440,0.000,26.500,26.970,27.440,820688,27.440,27.440,19.060,29.640,28.437,27.288,423518,545833,NULL,NULL,NULL,NULL
2688,EWMC,PCX,Invesco S&P MidCap 400 Equal Weight ETF,80.430,0.000,0.000,78.495,79.810,3454,80.430,80.218,37.420,82.690,78.661,67.808,3672,9050,NULL,NULL,NULL,NULL
2689,EWN,PCX,iShares MSCI Netherlands ETF,42.800,0.000,0.000,42.100,42.850,171568,42.800,43.090,21.620,44.540,42.225,37.576,260513,146233,NULL,NULL,NULL,NULL
2690,EWO,PCX,iShares MSCI Austria ETF,20.860,0.000,0.000,20.581,20.860,56829,20.860,20.780,10.350,21.800,20.446,16.979,28083,49150,NULL,NULL,NULL,NULL
2691,EWP,PCX,iShares MSCI Spain ETF,26.280,29.900,0.000,25.920,26.330,674962,26.280,26.630,17.600,29.500,27.384,24.564,1117885,666183,NULL,NULL,NULL,NULL
2692,EWQ,PCX,iShares MSCI France ETF,32.740,0.000,31.990,32.260,32.810,1053656,32.740,33.040,19.290,34.470,33.491,30.515,971942,680766,NULL,NULL,NULL,NULL
2693,EWRE,PCX,Invesco S&P 500 Equal Weight Real Estate ETF,29.410,0.000,0.000,29.410,29.780,2018,29.410,29.831,18.740,33.550,28.948,27.452,6403,4466,NULL,NULL,NULL,NULL
2694,EWS,PCX,iShares MSCI Singapore ETF,21.770,21.830,0.000,21.482,21.840,1392736,21.770,22.070,15.100,23.540,21.921,20.050,1035378,1033583,NULL,NULL,NULL,NULL
2695,EWSC,PCX,Invesco S&P SmallCap 600 Equal Weight ETF,72.900,0.000,0.000,70.640,72.900,3367,72.900,71.690,28.850,74.790,67.835,55.723,5218,4383,NULL,NULL,NULL,NULL
2696,EWT,PCX,iShares MSCI Taiwan ETF,55.662,56.600,0.000,55.190,55.880,4333607,55.662,57.110,29.150,58.800,54.831,48.260,3655278,3487866,NULL,NULL,NULL,NULL
2697,EWU,PCX,iShares MSCI United Kingdom ETF,29.540,29.920,0.000,29.070,29.640,5492535,29.540,29.980,19.510,33.280,30.064,27.506,4270850,3518016,NULL,NULL,NULL,NULL
2698,EWUS,BTS,iShares MSCI United Kingdom Small-Cap ETF,41.940,0.000,0.000,41.680,42.210,16677,41.940,42.510,21.630,43.620,42.218,36.968,24311,14250,NULL,NULL,NULL,NULL
2699,EWV,PCX,ProShares UltraShort MSCI Japan,14.590,0.000,14.260,14.810,14.840,1473,14.590,14.183,13.600,43.650,14.560,18.370,3775,1750,NULL,NULL,NULL,NULL
2700,EWW,PCX,iShares MSCI Mexico ETF,41.740,41.990,38.200,40.090,41.840,6361701,41.740,41.970,25.030,48.070,43.196,37.294,2960550,4087433,NULL,NULL,NULL,NULL
2701,EWX,PCX,SPDR S&P Emerging Markets Small Cap ETF,51.550,0.000,0.000,51.021,51.700,109612,51.550,52.100,29.150,53.490,52.071,47.326,62919,54683,NULL,NULL,NULL,NULL
2702,EWY,PCX,iShares MSCI South Korea ETF,89.000,91.250,0.000,87.970,89.408,6508023,89.000,92.130,38.260,96.300,88.694,72.473,4144031,4433850,NULL,NULL,NULL,NULL
2703,EWZ,PCX,iShares MSCI Brazil ETF,34.660,34.830,33.730,34.030,34.860,35437365,34.660,35.490,20.140,45.640,36.636,32.226,27644872,32023366,NULL,NULL,NULL,NULL
2704,EWZS,NMS,iShares MSCI Brazil Small-Cap ETF,15.760,16.100,15.430,15.500,15.790,28513,15.760,15.980,7.890,21.800,16.296,14.549,69459,76200,NULL,NULL,NULL,NULL
2705,EXAS,NMS,Exact Sciences Corporation,139.000,146.190,137.200,135.511,141.916,1301004,139.000,139.550,35.250,159.540,138.677,109.784,1679560,1969566,NULL,297433444,9352819,1607990400
2706,EXC,NMS,Exelon Corporation,41.610,0.000,40.900,41.150,41.990,6858925,41.610,42.040,29.280,50.540,42.198,39.834,5048077,5668900,NULL,973474982,9377472,1607990400
2707,EXD,NYQ,Eaton Vance Tax-Advantaged Bond and Option Strategies Fund,10.070,0.000,0.000,9.800,10.080,50622,10.070,10.040,5.410,10.570,9.993,9.495,39185,47733,NULL,NULL,16485,1607990400
2708,EXEL,NMS,"Exelixis, Inc.",22.540,0.000,21.740,22.110,22.930,1784852,22.540,22.300,13.670,27.800,21.738,22.095,2434109,2351633,NULL,282083117,13047334,1607990400
2709,EXFO,NMS,EXFO Inc.,3.650,0.000,0.000,3.600,3.708,10202,3.650,3.690,2.000,4.250,3.480,3.349,62414,111483,NULL,20984111,15488,1607990400
2710,EXG,NYQ,Eaton Vance Tax-Managed Global Diversified Equity Income Fund,8.740,0.000,7.750,8.580,8.745,848523,8.740,8.740,4.710,9.180,8.785,8.012,707614,744300,NULL,NULL,151542,1607990400
2711,EXI,PCX,iShares Global Industrials ETF,105.130,0.000,0.000,103.341,105.130,37941,105.130,105.960,59.590,110.090,107.018,98.215,33372,33316,NULL,NULL,NULL,NULL
2712,EXK,NYQ,Endeavour Silver Corp.,5.320,6.280,6.200,4.890,5.390,7660640,5.320,4.760,0.990,5.850,4.625,3.934,3471357,5556000,NULL,156377677,3071270,1607990400
2713,EXLS,NMS,"ExlService Holdings, Inc.",81.140,78.530,0.000,76.385,81.140,190526,81.140,81.490,40.610,89.290,84.972,74.287,143157,149350,NULL,32892973,990491,1607990400
2714,EXN,ASE,Excellon Resources Inc.,3.000,0.000,3.200,2.890,3.260,181364,3.000,2.710,0.950,4.650,2.861,3.097,57990,74550,NULL,29622587,387235,1607990400
2715,EXP,NYQ,Eagle Materials Inc.,112.480,0.000,0.000,108.650,114.060,574478,112.480,112.300,41.830,116.610,106.555,91.434,355775,386300,NULL,41446792,1681659,1607990400
2716,EXPC,NMS,Experience Investment Corp.,14.930,14.970,14.500,14.200,15.350,1522068,14.930,14.860,9.280,15.840,12.442,10.617,1306121,1827600,NULL,1331894,424682,1607990400
2717,EXPCU,NMS,Experience Investment Corp.,16.330,0.000,0.000,15.480,16.330,3712,16.330,16.140,9.350,17.050,13.248,10.960,20296,4500,NULL,1331894,3507,1607990400
2718,EXPD,NMS,"Expeditors International of Washington, Inc.",92.760,0.000,88.730,89.350,92.990,1921157,92.760,93.000,52.550,97.240,93.720,89.687,1151739,1469350,NULL,168118071,3388408,1607990400
2719,EXPE,NMS,"Expedia Group, Inc.",124.940,126.770,0.000,120.420,126.340,4601110,124.940,126.740,40.760,147.550,133.054,107.533,3208639,5479933,NULL,115660280,10857223,1607990400
2720,EXPI,NMS,"eXp World Holdings, Inc.",109.000,114.590,102.210,104.540,110.700,682382,109.000,107.760,6.510,120.000,80.580,50.872,932255,1031550,NULL,30352223,1969281,1607990400
2721,EXPO,NMS,"Exponent, Inc.",84.620,0.000,0.000,82.160,84.620,308113,84.620,85.050,58.030,97.840,90.123,81.285,295875,291983,NULL,51029068,610690,1607990400
2722,EXPR,NYQ,"Express, Inc.",7.480,5.830,5.740,5.110,7.530,57441767,7.480,4.700,0.570,13.970,1.772,1.171,21213936,157194733,NULL,54792960,7220623,1607990400
2723,EXR,NYQ,Extra Space Storage Inc.,112.620,0.000,0.000,111.540,115.290,1106657,112.620,113.280,72.700,121.070,112.882,110.053,947121,837300,NULL,126233192,2858349,1607990400
2724,EXTN,NYQ,Exterran Corporation,4.360,0.000,4.190,4.260,4.465,309730,4.360,4.360,3.230,8.925,4.599,4.612,246636,186516,NULL,24858813,1449342,1607990400
2725,EXTR,NMS,"Extreme Networks, Inc.",8.350,0.000,8.090,7.900,8.460,1773366,8.350,8.400,1.430,9.090,7.370,5.311,1106039,1834083,NULL,112935901,4774045,1607990400
2726,EYE,NMS,"National Vision Holdings, Inc.",46.350,0.000,45.970,45.210,47.180,908776,46.350,46.540,11.700,52.610,47.710,41.137,643467,1030783,NULL,72296874,7373771,1607990400
2727,EYEG,NMS,"EyeGate Pharmaceuticals, Inc.",6.250,6.480,0.000,6.230,6.398,40463,6.250,6.310,3.200,8.180,5.508,4.312,826952,69466,NULL,1985711,59611,1607990400
2728,EYEN,NMS,"Eyenovia, Inc.",6.260,8.000,0.000,5.840,6.290,162526,6.260,6.300,1.110,7.250,6.038,4.135,221367,140916,NULL,16571418,177475,1607990400
2729,EYES,NMS,"Second Sight Medical Products, Inc.",2.150,2.140,0.000,2.000,2.171,1047564,2.150,2.180,0.691,6.400,1.994,1.163,3053639,5209600,NULL,11006822,271807,1607990400
2730,EYLD,BTS,Cambria Emerging Shareholder Yield ETF,34.800,0.000,0.000,34.175,34.820,5316,34.800,35.150,18.847,37.000,34.839,30.632,8142,4283,NULL,NULL,NULL,NULL
2731,EYPT,NMS,"EyePoint Pharmaceuticals, Inc.",10.780,12.900,0.000,10.450,11.340,238265,10.780,10.960,3.500,20.800,8.146,6.010,286657,224916,NULL,8569588,268522,1607990400
2732,EZA,PCX,iShares MSCI South Africa ETF,44.650,0.000,42.510,43.560,44.740,462175,44.650,44.940,24.120,47.300,44.200,40.313,463208,510783,NULL,NULL,NULL,NULL
2733,EZJ,PCX,ProShares Ultra MSCI Japan,46.520,47.750,45.200,45.400,46.520,8901,46.520,47.720,17.750,50.150,46.917,38.946,4804,4866,NULL,NULL,NULL,NULL
2734,EZM,PCX,WisdomTree U.S. MidCap Earnings Fund,45.190,0.000,0.000,44.060,45.190,43726,45.190,45.000,21.900,46.680,44.533,38.574,50590,51766,NULL,NULL,NULL,NULL
2735,EZPW,NMS,"EZCORP, Inc.",4.550,0.000,4.270,4.470,4.570,605059,4.550,4.555,3.410,6.960,4.767,5.180,545055,548966,NULL,45705733,5564402,1607990400
2736,F,NYQ,Ford Motor Company,10.590,10.690,10.600,10.450,10.835,73925821,10.590,10.720,3.960,12.150,9.607,8.023,75335506,91690466,NULL,3898102912,93409312,1607990400
2737,FAAR,NMS,First Trust Alternative Absolute Return Strategy ETF,27.310,0.000,0.000,27.310,27.590,11270,27.310,27.440,19.040,28.310,27.380,26.943,21624,28033,NULL,NULL,NULL,NULL
2738,FAB,NMS,First Trust Multi Cap Value AlphaDEX Fund,59.311,0.000,0.000,58.900,60.450,18985,59.311,60.577,30.410,62.320,59.717,52.472,13993,8383,NULL,NULL,NULL,NULL
2739,FAD,NMS,First Trust Multi Cap Growth AlphaDEX Fund,108.120,0.000,0.000,106.150,108.470,5418,108.120,108.250,35.000,112.540,106.734,92.704,5398,7400,NULL,NULL,NULL,NULL
2740,FAF,NYQ,First American Financial Corporation,53.470,0.000,0.000,52.120,53.940,996759,53.470,53.500,29.360,66.780,53.005,51.557,732273,732783,NULL,107881493,1370694,1607990400
2741,FAII,NYQ,Fortress Value Acquisition Corp. II,10.880,0.000,10.810,10.730,11.340,681824,10.880,10.880,9.650,12.420,11.027,10.373,361200,877850,NULL,NULL,209451,1607990400
2742,FALN,NMS,iShares Fallen Angels USD Bond ETF,29.420,0.000,0.000,29.350,29.480,513767,29.420,29.420,19.470,29.740,29.360,28.195,834360,1100433,NULL,NULL,NULL,NULL
2743,FAM,NYQ,First Trust/Aberdeen Global Opportunity Income Fund,10.510,10.990,0.000,10.410,10.530,64567,10.510,10.520,7.680,11.610,10.551,10.134,46452,38633,NULL,NULL,28816,1607990400
2744,FAMI,NCM,"Farmmi, Inc.",1.290,1.360,0.000,1.220,1.330,1846778,1.290,1.330,0.310,1.670,1.247,0.934,1010567,1008833,NULL,NULL,98318,1607990400
2745,FAN,PCX,First Trust Global Wind Energy ETF,23.810,32.800,23.130,23.440,23.870,568326,23.810,24.080,10.170,26.140,23.796,19.540,318611,412916,NULL,NULL,NULL,NULL
2746,FANG,NMS,"Diamondback Energy, Inc.",59.790,0.000,57.000,56.355,60.910,3138173,59.790,60.310,14.550,81.590,54.046,40.321,4102327,3632033,NULL,156912654,7407775,1607990400
2747,FANH,NMS,Fanhua Inc.,16.860,0.000,0.000,15.170,17.808,168567,16.860,16.490,11.790,23.930,13.373,16.774,75531,212866,NULL,39316789,3047165,1607990400
2748,FARM,NMS,Farmer Bros. Co.,5.360,9.660,5.000,5.150,5.560,150780,5.360,5.330,3.400,15.080,4.848,5.043,160970,207233,NULL,12731759,405440,1607990400
2749,FARO,NMS,"FARO Technologies, Inc.",71.100,73.650,67.000,69.420,71.980,93139,71.100,71.180,35.150,78.170,72.996,64.132,84800,96283,NULL,17580725,434640,1607990400
2750,FAS,PCX,Direxion Daily Financial Bull 3X Shares,59.890,58.620,57.070,56.150,60.410,3231864,59.890,60.410,14.250,108.130,62.226,45.250,2612762,2642266,NULL,NULL,NULL,NULL
2751,FAST,NMS,Fastenal Company,46.410,46.530,45.040,45.530,46.990,3769449,46.410,46.650,26.720,51.890,49.147,47.073,3145121,3526800,NULL,572012218,13632638,1607990400
2752,FAT,NMS,FAT Brands Inc.,7.000,10.250,0.000,6.590,7.370,46181,7.000,6.990,1.720,11.210,6.612,5.487,114381,33200,NULL,5107928,9521,1607990400
2753,FATBP,NMS,FAT Brands Inc.,16.770,0.000,0.000,16.640,17.344,4630,16.770,16.800,12.950,20.400,16.531,16.108,4608,5033,NULL,5107928,1883,1607990400
2754,FATE,NMS,"Fate Therapeutics, Inc.",91.290,0.000,91.290,87.755,93.800,856997,91.290,90.910,16.750,121.160,99.629,56.961,1194985,1126666,NULL,73821538,10158089,1607990400
2755,FAUG,BTS,FT Cboe Vest U.S. Equity Buffer ETF - August,34.180,0.000,0.000,34.180,34.400,19382,34.180,34.655,24.123,35.150,34.676,33.200,27660,15450,NULL,NULL,NULL,NULL
2756,FAX,NYQ,"Aberdeen Asia-Pacific Income Fund, Inc.",4.480,4.600,0.000,4.410,4.490,1129864,4.480,4.450,2.600,4.550,4.405,4.130,782981,765516,NULL,NULL,80001,1607990400
2757,FAZ,PCX,Direxion Daily Financial Bear 3X Shares,7.060,7.870,6.320,6.990,7.485,6016084,7.060,6.970,5.820,77.640,7.056,11.687,4164260,4404800,NULL,NULL,NULL,NULL
2758,FB,NMS,"Facebook, Inc.",265.300,0.000,0.000,254.850,266.560,30389499,265.300,265.000,137.100,304.670,268.065,267.687,19235568,27312533,NULL,2393580501,20028533,1607990400
2759,FBC,NYQ,"Flagstar Bancorp, Inc.",44.120,44.450,42.160,42.710,44.810,761423,44.120,44.220,16.760,47.920,42.129,34.211,810686,717550,NULL,51502373,1337296,1607990400
2760,FBCG,BTS,Fidelity Blue Chip Growth ETF,29.490,0.000,0.000,28.580,29.490,272853,29.490,29.510,19.640,30.790,28.983,25.812,194483,293766,NULL,NULL,NULL,NULL
2761,FBCV,BTS,Fidelity Blue Chip Value ETF,24.520,0.000,0.000,23.921,24.600,56915,24.520,24.510,19.010,26.130,24.367,22.192,55468,51616,NULL,NULL,NULL,NULL
2762,FBGX,PCX,UBS AG FI Enhanced Large Cap Growth ETN,546.860,0.000,0.000,544.790,551.080,811,546.860,567.720,147.310,598.100,551.524,479.874,854,750,NULL,NULL,NULL,NULL
2763,FBHS,NYQ,"Fortune Brands Home & Security, Inc.",86.500,88.370,0.000,84.280,87.270,1673564,86.500,87.370,33.900,93.400,87.662,83.937,1008947,999800,NULL,138268801,1419747,1607990400
2764,FBIO,NMS,"Fortress Biotech, Inc.",3.310,3.400,0.000,3.160,3.330,615190,3.310,3.230,1.040,4.780,3.301,3.205,788213,665066,NULL,57706907,1362266,1607990400
2765,FBIOP,NMS,"Fortress Biotech, Inc.",20.900,0.000,0.000,20.600,21.240,11179,20.900,20.880,12.000,21.540,19.873,18.889,16859,19033,NULL,57706907,2755,1607990400
2766,FBIZ,NMS,"First Business Financial Services, Inc.",18.900,0.000,0.000,18.720,19.690,24470,18.900,18.600,12.860,26.280,19.202,17.289,15218,20150,NULL,7306246,52592,1607990400
2767,FBK,NYQ,FB Financial Corporation,37.410,38.540,0.000,37.210,38.000,193230,37.410,37.460,14.380,38.100,35.942,30.170,156475,194600,NULL,32984365,1113340,1607990400
2768,FBM,NYQ,"Foundation Building Materials, Inc.",19.250,0.000,0.000,19.240,19.250,1215484,19.250,19.240,7.990,19.420,19.224,16.948,465455,489960,NULL,22495787,781532,1607990400
2769,FBMS,NMS,"The First Bancshares, Inc.",30.700,0.000,0.000,29.900,30.955,80726,30.700,30.940,15.270,35.500,31.020,25.297,56154,54583,NULL,20194395,247915,1607990400
2770,FBNC,NMS,First Bancorp,34.870,0.000,0.000,33.790,35.160,180661,34.870,35.010,17.320,37.600,34.885,26.902,309318,113583,NULL,27930298,1020006,1607990400
2771,FBND,PCX,Fidelity Total Bond ETF,53.760,0.000,0.000,53.760,53.849,243767,53.760,53.860,45.080,55.410,53.994,54.631,246836,231533,NULL,NULL,NULL,NULL
2772,FBP,NYQ,First BanCorp.,9.690,0.000,0.000,9.020,9.715,2195029,9.690,9.620,3.500,10.460,9.469,7.131,1797714,2176883,NULL,213110905,7125777,1607990400
2773,FBRX,NCM,"Forte Biosciences, Inc.",34.940,0.000,0.000,33.110,35.925,42711,34.940,34.470,6.450,53.990,37.189,33.952,66283,60316,NULL,6211549,339733,1607990400
2774,FBSS,NCM,"Fauquier Bankshares, Inc.",18.445,0.000,0.000,18.445,18.770,7084,18.445,18.750,11.270,21.400,18.143,16.063,5016,5350,NULL,2985424,1886,1607990400
2775,FBT,PCX,First Trust NYSE Arca Biotechnology Index Fund,176.800,0.000,0.000,174.010,178.750,104640,176.800,176.200,108.080,185.020,174.155,163.989,63709,74683,NULL,NULL,NULL,NULL
2776,FBZ,NGM,First Trust Brazil AlphaDEX Fund,12.147,0.000,0.000,12.147,12.160,1700,12.147,12.620,7.030,17.600,13.030,11.929,4114,2566,NULL,NULL,NULL,NULL
2777,FC,NYQ,Franklin Covey Co.,24.130,0.000,0.000,23.820,24.205,92079,24.130,24.150,12.610,35.910,23.805,20.622,62155,64933,NULL,12055493,268917,1607990400
2778,FCA,NGM,First Trust China AlphaDEX Fund,28.000,0.000,0.000,27.648,28.000,2969,28.000,28.060,19.190,30.590,28.840,27.528,32393,2916,NULL,NULL,NULL,NULL
2779,FCAC,NCM,Falcon Capital Acquisition Corp.,11.800,12.240,0.000,11.360,11.900,948037,11.800,11.750,9.970,12.430,10.765,10.608,356680,1183850,NULL,NULL,134174,1607990400
2780,FCACU,NCM,Falcon Capital Acquisition Corp.,12.334,18.100,0.000,12.220,12.710,134089,12.334,12.580,10.010,13.270,11.402,10.642,113540,373416,NULL,NULL,14089,1607990400
2781,FCAL,NGM,First Trust California Municipal High Income ETF,54.360,0.000,0.000,54.360,54.580,10800,54.360,54.490,45.320,55.450,54.228,53.356,7673,28266,NULL,NULL,NULL,NULL
2782,FCAP,NCM,"First Capital, Inc.",49.390,0.000,0.000,47.450,49.690,6080,49.390,49.850,42.720,81.710,59.691,60.291,5070,5683,NULL,3182507,150212,1607990400
2783,FCBC,NMS,"First Community Bankshares, Inc.",21.820,0.000,0.000,21.360,21.890,50865,21.820,21.610,17.210,31.320,22.318,20.642,31701,37950,NULL,15668114,146589,1607990400
2784,FCBP,NCM,First Choice Bancorp,19.050,0.000,0.000,18.610,19.670,30240,19.050,19.110,10.250,25.360,18.591,15.889,27334,33233,NULL,9519413,82819,1607990400
2785,FCCO,NCM,First Community Corporation,17.200,0.000,0.000,16.800,17.200,13815,17.200,17.200,12.230,21.800,17.362,15.209,15414,20300,NULL,7105220,73551,1607990400
2786,FCCY,NGM,1st Constitution Bancorp,15.530,0.000,0.000,15.150,15.710,12509,15.530,15.410,9.010,21.800,16.485,14.031,13226,16416,NULL,8297471,61980,1607990400
2787,FCEF,NGM,First Trust CEF Income Opportunity ETF,22.800,0.000,0.000,22.450,22.830,18154,22.800,22.762,12.540,23.760,22.586,20.716,13047,11266,NULL,NULL,NULL,NULL
2788,FCEL,NMS,"FuelCell Energy, Inc.",22.840,21.800,21.600,20.510,23.490,38755174,22.840,21.980,1.000,25.000,14.362,5.961,72857793,54784100,NULL,291173809,40423652,1607990400
2789,FCF,NYQ,First Commonwealth Financial Corporation,11.960,12.520,0.000,11.740,12.520,557952,11.960,11.880,6.770,14.450,10.684,8.880,516561,772750,NULL,94405719,1586878,1605225600
2790,FCFS,NMS,"FirstCash, Inc.",57.760,0.000,0.000,57.430,59.800,563959,57.760,58.680,51.150,88.600,64.606,61.716,334240,443883,NULL,40101404,1264299,1607990400
2791,FCG,PCX,First Trust Natural Gas ETF,10.080,18.000,0.000,9.785,10.340,1605908,10.080,10.140,3.730,11.270,9.796,7.881,943867,1024816,NULL,NULL,NULL,NULL
2792,FCN,NYQ,"FTI Consulting, Inc.",113.970,114.150,0.000,109.800,115.260,633947,113.970,114.380,94.870,144.100,112.703,110.976,415596,381716,NULL,33964899,1780090,1607990400
2793,FCNCA,NMS,"First Citizens BancShares, Inc.",609.530,0.000,0.000,591.520,609.530,56912,609.530,608.170,276.080,655.440,606.642,473.438,52104,52250,NULL,6023542,212888,1607990400
2794,FCNCP,NMS,"First Citizens BancShares, Inc.",26.510,28.660,0.000,26.250,26.690,38741,26.510,26.510,16.550,27.790,26.719,26.436,35300,15683,NULL,6023542,10193,1607990400
2795,FCO,NYQ,"Aberdeen Global Income Fund, Inc.",8.040,0.000,0.000,7.840,8.050,40425,8.040,7.970,3.930,8.500,7.933,7.255,42873,47483,NULL,NULL,96577,1607990400
2796,FCOM,PCX,Fidelity MSCI Communication Services Index ETF,46.050,0.000,0.000,45.052,46.050,102065,46.050,46.330,25.430,47.470,45.462,41.378,103816,97716,NULL,NULL,NULL,NULL
2797,FCOR,PCX,Fidelity Corporate Bond ETF,56.300,0.000,0.000,56.245,56.410,59058,56.300,56.400,44.098,58.200,56.732,56.508,45363,66350,NULL,NULL,NULL,NULL
2798,FCPI,BTS,Fidelity Stocks for Inflation ETF,26.600,0.000,0.000,25.845,26.790,8263,26.600,26.602,16.589,28.010,26.088,24.926,2131,5350,NULL,NULL,NULL,NULL
2799,FCPT,NYQ,"Four Corners Property Trust, Inc.",26.770,0.000,18.000,26.140,27.400,572422,26.770,27.020,12.800,32.500,28.308,26.748,574731,962966,NULL,72642366,2004484,1607990400
2800,FCRD,NMS,"First Eagle Alternative Capital BDC, Inc.",3.400,0.000,0.000,3.300,3.470,124646,3.400,3.300,1.560,6.860,3.640,3.240,66457,118466,NULL,NULL,49243,1607990400
2801,FCT,NYQ,First Trust Senior Floating Rate Income Fund II,11.730,0.000,0.000,11.680,11.750,204538,11.730,11.760,6.800,12.590,11.617,11.172,113991,136383,NULL,NULL,49987,1607990400
2802,FCTR,BTS,First Trust Lunt U.S. Factor Rotation ETF,30.110,0.000,0.000,29.280,30.110,20112,30.110,30.155,14.720,31.800,30.221,26.982,34903,15166,NULL,NULL,NULL,NULL
2803,FCVT,NGM,First Trust SSI Strategic Convertible Securities ETF,51.650,0.000,0.000,49.990,51.650,254507,51.650,51.060,24.200,53.235,50.269,43.409,63193,128266,NULL,NULL,NULL,NULL
2804,FCX,NYQ,Freeport-McMoRan Inc.,27.986,27.650,27.600,26.510,28.170,20156510,27.986,27.790,4.820,32.490,27.638,19.623,20596485,27350416,NULL,1461669690,17746444,1607990400
